Panel ID,Gene ID,HGNC symbol,HGNC ID,Gene Symbol,GRCh38 Chr,GRCh38 start,GRCh38 stop,GRCh37 Chr,GRCh37 start,GRCh37 stop,Confidence
49,ENSG00000134571,MYBPC3,HGNC:7551,MYBPC3,11,47331397,47352702,11,47352957,47374253,3
49,ENSG00000092054,MYH7,HGNC:7577,MYH7,14,23412738,23435718,14,23881947,23904927,3
49,ENSG00000111245,MYL2,HGNC:7583,MYL2,12,110910819,110920722,12,111348623,111358526,3
49,ENSG00000160808,MYL3,HGNC:7584,MYL3,3,46857872,46882169,3,46899362,46923659,3
49,ENSG00000198523,PLN,HGNC:9080,PLN,6,118548298,118560730,6,118869461,118881893,3
49,ENSG00000106617,PRKAG2,HGNC:9386,PRKAG2,7,151556111,151877125,7,151253197,151574210,3
49,ENSG00000114854,TNNC1,HGNC:11943,TNNC1,3,52451102,52454070,3,52485118,52488086,3
49,ENSG00000129991,TNNI3,HGNC:11947,TNNI3,19,55151767,55157773,19,55663137,55669141,3
49,ENSG00000118194,TNNT2,HGNC:11949,TNNT2,1,201359008,201377762,1,201328136,201346890,3
49,ENSG00000140416,TPM1,HGNC:12010,TPM1,15,63042632,63071915,15,63334831,63364114,3
49,ENSG00000158022,TRIM63,HGNC:16007,TRIM63,1,26051304,26068436,1,26377795,26394927,3
49,ENSG00000118271,TTR,HGNC:12405,TTR,18,31591726,31599021,18,29171689,29178974,3
49,ENSG00000197785,ATAD3A,HGNC:25567,ATAD3A,1,1512151,1534687,1,1447531,1470067,2
49,ENSG00000163754,GYG1,HGNC:4699,GYG1,3,148991341,149027668,3,148709128,148745419,2
49,ENSG00000149596,JPH2,HGNC:14202,JPH2,20,44111695,44187578,20,42740335,42816218,2
49,ENSG00000114796,KLHL24,HGNC:25947,KLHL24,3,183635568,183684477,3,183353356,183402265,2
49,ENSG00000210100,MT-TI,HGNC:7488,MT-TI,MT,4263,4331,MT,4263,4331,2
49,ENSG00000101306,MYLK2,HGNC:16243,MYLK2,20,31819308,31834689,20,30407111,30422492,2
49,ENSG00000138347,MYPN,HGNC:23246,MYPN,10,68106117,68212017,10,69865912,69971774,2
49,ENSG00000108443,RPS6KB1,HGNC:10436,RPS6KB1,17,59893046,59950564,17,57970447,58027925,2
49,ENSG00000164532,TBX20,HGNC:11598,TBX20,7,35202430,35254147,7,35242042,35293758,2
49,ENSG00000078246,TULP3,HGNC:12425,TULP3,12,2877223,2941140,12,2986389,3050306,2
49,ENSG00000072778,ACADVL,HGNC:92,ACADVL,17,7217125,7225273,17,7120444,7128592,1
49,ENSG00000143632,ACTA1,HGNC:129,ACTA1,1,229431245,229434098,1,229566992,229569845,1
49,ENSG00000162688,AGL,HGNC:321,AGL,1,99850084,99924023,1,100315640,100389579,1
49,ENSG00000148677,ANKRD1,HGNC:15819,ANKRD1,10,90912096,90921276,10,92671853,92681033,1
49,ENSG00000124172,ATP5E,HGNC:838,ATP5E,20,59025467,59032382,20,57600522,57607437,1
49,ENSG00000157764,BRAF,HGNC:1097,BRAF,7,140719327,140924764,7,140419127,140624564,1
49,ENSG00000269058,CALR3,HGNC:20407,CALR3,19,16479057,16496192,19,16589868,16607003,1
49,ENSG00000118729,CASQ2,HGNC:1513,CASQ2,1,115700007,115768781,1,116242628,116311402,1
49,ENSG00000182533,CAV3,HGNC:1529,CAV3,3,8733800,8841808,3,8775486,8883492,1
49,ENSG00000183513,COA5,HGNC:33848,COA5,2,98599310,98608515,2,99215773,99224978,1
49,ENSG00000109846,CRYAB,HGNC:2389,CRYAB,11,111908565,111923722,11,111779289,111794446,1
49,ENSG00000175084,DES,HGNC:2770,DES,2,219418377,219426739,2,220283099,220291461,1
49,ENSG00000110074,FOXRED1,HGNC:26927,FOXRED1,11,126269055,126278131,11,126138950,126148026,1
49,ENSG00000165060,FXN,HGNC:3951,FXN,9,69035259,69100178,9,71650175,71715094,1
49,ENSG00000171298,GAA,HGNC:4065,GAA,17,80101556,80119879,17,78075355,78093678,1
49,ENSG00000170266,GLB1,HGNC:4298,GLB1,3,32996608,33097230,3,33038100,33138722,1
49,ENSG00000169919,GUSB,HGNC:4696,GUSB,7,65960684,65982314,7,65425671,65447301,1
49,ENSG00000174775,HRAS,HGNC:5173,HRAS,11,532242,537287,11,532242,537287,1
49,ENSG00000053918,KCNQ1,HGNC:6294,KCNQ1,11,2444684,2849109,11,2465914,2870339,1
49,ENSG00000155090,KLF10,HGNC:11810,KLF10,8,102648779,102655902,8,103661007,103668130,1
49,ENSG00000122367,LDB3,HGNC:15710,LDB3,10,86668449,86736068,10,88428206,88495825,1
49,ENSG00000160789,LMNA,HGNC:6636,LMNA,1,156082573,156140089,1,156052364,156109880,1
49,ENSG00000099949,LZTR1,HGNC:6742,LZTR1,22,20979462,20999038,22,21333751,21353327,1
49,ENSG00000169032,MAP2K1,HGNC:6840,MAP2K1,15,66386817,66492312,15,66679155,66784650,1
49,ENSG00000126934,MAP2K2,HGNC:6842,MAP2K2,19,4090321,4124129,19,4090319,4124126,1
49,ENSG00000114686,MRPL3,HGNC:10379,MRPL3,3,131462212,131502983,3,131181056,131221827,1
49,ENSG00000209082,MT-TL1,HGNC:7490,MT-TL1,MT,3230,3304,MT,3230,3304,1
49,ENSG00000197616,MYH6,HGNC:7576,MYH6,14,23381990,23408277,14,23851199,23877486,1
49,ENSG00000196586,MYO6,HGNC:7605,MYO6,6,75749192,75919537,6,76458909,76629254,1
49,ENSG00000101605,MYOM1,HGNC:7613,MYOM1,18,3066807,3220108,18,3066805,3220106,1
49,ENSG00000172399,MYOZ2,HGNC:1330,MYOZ2,4,119135784,119187789,4,120056939,120108944,1
49,ENSG00000162614,NEXN,HGNC:29557,NEXN,1,77888513,77943895,1,78354198,78409580,1
49,ENSG00000213281,NRAS,HGNC:7989,NRAS,1,114704469,114716894,1,115247090,115259515,1
49,ENSG00000154553,PDLIM3,HGNC:20767,PDLIM3,4,185500660,185535612,4,186422851,186456766,1
49,ENSG00000179295,PTPN11,HGNC:9644,PTPN11,12,112418351,112509913,12,112856155,112947717,1
49,ENSG00000132155,RAF1,HGNC:9829,RAF1,3,12583601,12664226,3,12625100,12705725,1
49,ENSG00000130489,SCO2,HGNC:10604,SCO2,22,50523568,50525606,22,50961997,50964868,1
49,ENSG00000108061,SHOC2,HGNC:15454,SHOC2,10,110919547,111013667,10,112679301,112773425,1
49,ENSG00000075415,SLC25A3,HGNC:10989,SLC25A3,12,98593591,98606379,12,98987369,98995946,1
49,ENSG00000151729,SLC25A4,HGNC:10990,SLC25A4,4,185143241,185150382,4,186064395,186071536,1
49,ENSG00000115904,SOS1,HGNC:11187,SOS1,2,38981396,39124345,2,39208537,39351486,1
49,ENSG00000173991,TCAP,HGNC:11610,TCAP,17,39664187,39666555,17,37820440,37822808,1
49,ENSG00000175606,TMEM70,HGNC:26050,TMEM70,8,73972437,73982783,8,74884672,74895018,1
49,ENSG00000123297,TSFM,HGNC:12367,TSFM,12,57782589,57808071,12,58176372,58201854,1
49,ENSG00000155657,TTN,HGNC:12403,TTN,2,178525989,178830802,2,179390716,179695529,1
49,ENSG00000035403,VCL,HGNC:12665,VCL,10,73995193,74121363,10,75757872,75879918,1
49,ENSG00000197321,SVIL,HGNC:11480,SVIL,10,29457338,29736781,10,29746267,30025710,0
53,ENSG00000087116,ADAMTS2,HGNC:218,ADAMTS2,5,179110851,179345430,5,178537852,178772431,3
53,ENSG00000106624,AEBP1,HGNC:303,AEBP1,7,44104361,44114562,7,44143960,44154161,3
53,ENSG00000059573,ALDH18A1,HGNC:9722,ALDH18A1,10,95605929,95656706,10,97365696,97416463,3
53,ENSG00000185344,ATP6V0A2,HGNC:18481,ATP6V0A2,12,123712318,123761755,12,124196865,124246302,3
53,ENSG00000114573,ATP6V1A,HGNC:851,ATP6V1A,3,113747019,113812056,3,113465866,113530903,3
53,ENSG00000165240,ATP7A,HGNC:869,ATP7A,X,77910656,78050395,X,77166194,77305892,3
53,ENSG00000176022,B3GALT6,HGNC:17978,B3GALT6,1,1232265,1235041,1,1167629,1170421,3
53,ENSG00000027847,B4GALT7,HGNC:930,B4GALT7,5,177600100,177610347,5,177027101,177037348,3
53,ENSG00000182492,BGN,HGNC:1044,BGN,X,153494939,153509554,X,152760397,152775012,3
53,ENSG00000159403,C1R,HGNC:1246,C1R,12,7080209,7092607,12,7187513,7245203,3
53,ENSG00000182326,C1S,HGNC:1247,C1S,12,6988259,7071032,12,7096351,7178336,3
53,ENSG00000160200,CBS,HGNC:1550,CBS,21,43053191,43076943,21,44473301,44497053,3
53,ENSG00000169105,CHST14,HGNC:24464,CHST14,15,40470998,40474571,15,40763160,40765353,3
53,ENSG00000111799,COL12A1,HGNC:2188,COL12A1,6,75084326,75206051,6,75794042,75915767,3
53,ENSG00000108821,COL1A1,HGNC:2197,COL1A1,17,50183289,50201632,17,48260650,48278993,3
53,ENSG00000164692,COL1A2,HGNC:2198,COL1A2,7,94394561,94431232,7,94023873,94060544,3
53,ENSG00000168542,COL3A1,HGNC:2201,COL3A1,2,188974320,189012746,2,189839046,189877472,3
53,ENSG00000130635,COL5A1,HGNC:2209,COL5A1,9,134641774,134844843,9,137533620,137736686,3
53,ENSG00000204262,COL5A2,HGNC:2210,COL5A2,2,189031896,189179879,2,189896622,190044605,3
53,ENSG00000142156,COL6A1,HGNC:2211,COL6A1,21,45981737,46005050,21,47401651,47424964,3
53,ENSG00000142173,COL6A2,HGNC:2212,COL6A2,21,46098097,46132849,21,47518011,47552763,3
53,ENSG00000163359,COL6A3,HGNC:2213,COL6A3,2,237324003,237414375,2,238232646,238323018,3
53,ENSG00000111817,DSE,HGNC:21144,DSE,6,116254173,116444860,6,116575336,116762424,3
53,ENSG00000172638,EFEMP2,HGNC:3219,EFEMP2,11,65866441,65873592,11,65633912,65641063,3
53,ENSG00000049540,ELN,HGNC:3327,ELN,7,74027789,74069907,7,73442119,73484237,3
53,ENSG00000140092,FBLN5,HGNC:3602,FBLN5,14,91869412,91947987,14,92335756,92414331,3
53,ENSG00000166147,FBN1,HGNC:3603,FBN1,15,48408306,48645849,15,48700503,48938046,3
53,ENSG00000138829,FBN2,HGNC:3604,FBN2,5,128257909,128659185,5,127593601,127994878,3
53,ENSG00000106080,FKBP14,HGNC:18625,FKBP14,7,30010587,30026684,7,30050203,30066300,3
53,ENSG00000120370,GORAB,HGNC:25676,GORAB,1,170532129,170553446,1,170501270,170522587,3
53,ENSG00000113083,LOX,HGNC:6664,LOX,5,122063195,122078360,5,121398890,121413980,3
53,ENSG00000090006,LTBP4,HGNC:6717,LTBP4,19,40592883,40629818,19,41098789,41135725,3
53,ENSG00000083444,PLOD1,HGNC:9081,PLOD1,1,11934205,11975538,1,11994262,12035595,3
53,ENSG00000138738,PRDM5,HGNC:9349,PRDM5,4,120684919,120922870,4,121606074,121844025,3
53,ENSG00000183010,PYCR1,HGNC:9721,PYCR1,17,81932384,81942412,17,79890260,79900288,3
53,ENSG00000132669,RIN2,HGNC:18750,RIN2,20,19886521,20002457,20,19867165,19983101,3
53,ENSG00000154134,ROBO3,HGNC:13433,ROBO3,11,124865386,124881470,11,124735282,124751366,3
53,ENSG00000157933,SKI,HGNC:10896,SKI,1,2228695,2310119,1,2160134,2241558,3
53,ENSG00000165915,SLC39A13,HGNC:20859,SLC39A13,11,47407132,47416501,11,47428683,47438047,3
53,ENSG00000175387,SMAD2,HGNC:6768,SMAD2,18,47808957,47931146,18,45357922,45457515,3
53,ENSG00000166949,SMAD3,HGNC:6769,SMAD3,15,67063763,67195195,15,67356101,67487533,3
53,ENSG00000092969,TGFB2,HGNC:11768,TGFB2,1,218346235,218444619,1,218519577,218617961,3
53,ENSG00000119699,TGFB3,HGNC:11769,TGFB3,14,75958099,75982991,14,76424442,76449334,3
53,ENSG00000106799,TGFBR1,HGNC:11772,TGFBR1,9,99104038,99154192,9,101866320,101916474,3
53,ENSG00000163513,TGFBR2,HGNC:11773,TGFBR2,3,30606502,30694142,3,30647994,30735634,3
53,ENSG00000168477,TNXB,HGNC:11976,TNXB,6,32041154,32115334,6,32008931,32083111,3
53,ENSG00000225614,ZNF469,HGNC:23216,ZNF469,16,88427471,88440757,16,88493879,88507165,3
53,ENSG00000097007,ABL1,HGNC:76,ABL1,9,130713946,130887675,9,133589333,133763062,2
53,ENSG00000107796,ACTA2,HGNC:130,ACTA2,10,88935074,88991339,10,90694831,90751147,2
53,ENSG00000187323,DCC,HGNC:2701,DCC,18,52340172,53535903,18,49866542,51057784,2
53,ENSG00000133704,IPO8,HGNC:9853,IPO8,12,30628988,30695986,12,30781922,30848920,2
53,ENSG00000049323,LTBP1,HGNC:6714,LTBP1,2,32946972,33399509,2,33172039,33624576,2
53,ENSG00000065534,MYLK,HGNC:7590,MYLK,3,123610049,123884331,3,123328896,123603178,2
53,ENSG00000148400,NOTCH1,HGNC:7881,NOTCH1,9,136494444,136545862,9,139388896,139440314,2
53,ENSG00000154864,PIEZO2,HGNC:26270,PIEZO2,18,10666483,11148762,18,10666480,11148587,2
53,ENSG00000115170,ACVR1,HGNC:171,ACVR1,2,157736444,157875862,2,158592958,158732374,1
53,ENSG00000131174,COX7B,HGNC:2291,COX7B,X,77899438,77907373,X,77154935,77162870,1
53,ENSG00000154803,FLCN,HGNC:27310,FLCN,17,17212212,17237188,17,17115526,17140502,1
53,ENSG00000196924,FLNA,HGNC:3754,FLNA,X,154348524,154374638,X,153576892,153603006,1
53,ENSG00000133392,MYH11,HGNC:7569,MYH11,16,15703172,15857033,16,15797029,15950890,1
53,ENSG00000106397,PLOD3,HGNC:9083,PLOD3,7,101205977,101218420,7,100849258,100861701,1
53,ENSG00000197496,SLC2A10,HGNC:13444,SLC2A10,20,46709487,46736347,20,45338126,45364965,1
53,ENSG00000172236,TPSAB1,HGNC:12019,TPSAB1,16,1240696,1242554,16,1290697,1292555,1
53,ENSG00000091262,ABCC6,HGNC:57,ABCC6,16,16148928,16223522,16,16242785,16317379,0
53,ENSG00000197859,ADAMTSL2,HGNC:14631,ADAMTSL2,9,133532164,133575519,9,136397286,136440641,0
53,ENSG00000060718,COL11A1,HGNC:2186,COL11A1,1,102876467,103108496,1,103342023,103574052,0
53,ENSG00000204248,COL11A2,HGNC:2187,COL11A2,6,33162681,33192499,6,33130458,33160276,0
53,ENSG00000139219,COL2A1,HGNC:2200,COL2A1,12,47972965,48004486,12,48366748,48398269,0
53,ENSG00000112280,COL9A1,HGNC:2217,COL9A1,6,70215061,70303083,6,70924764,71012786,0
53,ENSG00000049089,COL9A2,HGNC:2218,COL9A2,1,40300487,40317816,1,40766159,40783488,0
53,ENSG00000092758,COL9A3,HGNC:2219,COL9A3,20,62816244,62841159,20,61447596,61472511,0
53,ENSG00000115380,EFEMP1,HGNC:3218,EFEMP1,2,55865967,55924139,2,56093102,56151274,0
53,ENSG00000115486,GGCX,HGNC:4247,GGCX,2,85544723,85561547,2,85771846,85788670,0
53,ENSG00000119681,LTBP2,HGNC:6715,LTBP2,14,74498170,74612378,14,74964873,75079306,0
53,ENSG00000184634,MED12,HGNC:11957,MED12,X,71118556,71142454,X,70338406,70362303,0
53,ENSG00000118762,PKD2,HGNC:9009,PKD2,4,88007668,88077777,4,88928820,88998929,0
53,ENSG00000197249,SERPINA1,HGNC:8941,SERPINA1,14,94376747,94390693,14,94843084,94857030,0
53,ENSG00000141646,SMAD4,HGNC:6770,SMAD4,18,51028394,51085045,18,48494410,48611415,0
53,ENSG00000165699,TSC1,HGNC:12362,TSC1,9,132891348,132944633,9,135766735,135820020,0
53,ENSG00000103197,TSC2,HGNC:12363,TSC2,16,2047465,2088720,16,2097466,2138716,0
55,ENSG00000012048,BRCA1,HGNC:1100,BRCA1,17,43044295,43170245,17,41196312,41277500,3
55,ENSG00000139618,BRCA2,HGNC:1101,BRCA2,13,32315474,32400266,13,32889611,32973805,3
55,ENSG00000083093,PALB2,HGNC:26144,PALB2,16,23603160,23641310,16,23614488,23652631,3
55,ENSG00000141510,TP53,HGNC:11998,TP53,17,7661779,7687550,17,7565097,7590856,3
55,ENSG00000171862,PTEN,HGNC:9588,PTEN,10,87863113,87971930,10,89622870,89731687,1
59,ENSG00000102977,ACD,HGNC:25070,ACD,16,67657512,67660815,16,67691415,67694713,3
59,ENSG00000107890,ANKRD26,HGNC:29186,ANKRD26,10,26991914,27100498,10,27280843,27389421,3
59,ENSG00000149311,ATM,HGNC:795,ATM,11,108222484,108369102,11,108093211,108239829,3
59,ENSG00000197299,BLM,HGNC:1058,BLM,15,90717327,90816165,15,91260558,91358859,3
59,ENSG00000012048,BRCA1,HGNC:1100,BRCA1,17,43044295,43170245,17,41196312,41277500,3
59,ENSG00000139618,BRCA2,HGNC:1101,BRCA2,13,32315474,32400266,13,32889611,32973805,3
59,ENSG00000136492,BRIP1,HGNC:20473,BRIP1,17,61681266,61863521,17,59758627,59940882,3
59,ENSG00000110395,CBL,HGNC:1541,CBL,11,119206276,119313926,11,119076752,119178859,3
59,ENSG00000245848,CEBPA,HGNC:1833,CEBPA,19,33299934,33302564,19,33790840,33793470,3
59,ENSG00000178971,CTC1,HGNC:26169,CTC1,17,8224821,8248044,17,8130191,8151362,3
59,ENSG00000183258,DDX41,HGNC:18674,DDX41,5,177511577,177517469,5,176938578,176944470,3
59,ENSG00000130826,DKC1,HGNC:2890,DKC1,X,154762742,154777689,X,153991031,154005964,3
59,ENSG00000168724,DNAJC21,HGNC:27030,DNAJC21,5,34929593,34958964,5,34929698,34959069,3
59,ENSG00000107099,DOCK8,HGNC:19191,DOCK8,9,214854,465259,9,214854,465259,3
59,ENSG00000197561,ELANE,HGNC:3309,ELANE,19,851014,856247,19,851014,856242,3
59,ENSG00000175595,ERCC4,HGNC:3436,ERCC4,16,13920157,13952345,16,14014014,14046202,3
59,ENSG00000182150,ERCC6L2,HGNC:26922,ERCC6L2,9,95875701,96014571,9,98637983,98776842,3
59,ENSG00000139083,ETV6,HGNC:3495,ETV6,12,11649854,11895402,12,11802788,12048336,3
59,ENSG00000187741,FANCA,HGNC:3582,FANCA,16,89737549,89816657,16,89803957,89883065,3
59,ENSG00000181544,FANCB,HGNC:3583,FANCB,X,14843407,14873069,X,14861529,14891191,3
59,ENSG00000158169,FANCC,HGNC:3584,FANCC,9,95099054,95426796,9HGNC:28706,97861336,98079991,3
59,ENSG00000144554,FANCD2,HGNC:3585,FANCD2,3,10026414,10101930,3,10068098,10143614,3
59,ENSG00000112039,FANCE,HGNC:3586,FANCE,6,35452361,35467103,6,35420138,35434880,3
59,ENSG00000183161,FANCF,HGNC:3587,FANCF,11,22622519,22626787,11,22644079,22647387,3
59,ENSG00000221829,FANCG,HGNC:3588,FANCG,9,35073835,35080016,9,35073832,35080013,3
59,ENSG00000140525,FANCI,HGNC:25568,FANCI,15,89243949,89317261,15,89787180,89860492,3
59,ENSG00000115392,FANCL,HGNC:20748,FANCL,2,58159243,58241372,2,58386378,58468507,3
59,ENSG00000026103,FAS,HGNC:11920,FAS,10,88990582,89015785,10,90750414,90775542,3
59,ENSG00000102145,GATA1,HGNC:4170,GATA1,X,48786554,48794311,X,48644962,48652716,3
59,ENSG00000179348,GATA2,HGNC:4171,GATA2,3,128479427,128493185,3,128198270,128212028,3
59,ENSG00000177628,GBA,HGNC:4177,GBA,1,155234452,155244699,1,155204243,155214490,3
59,ENSG00000143575,HAX1,HGNC:16915,HAX1,1,154272511,154275875,1,154244987,154248351,3
59,ENSG00000185811,IKZF1,HGNC:13176,IKZF1,7,50304124,50405101,7,50343720,50472799,3
59,ENSG00000113263,ITK,HGNC:6171,ITK,5,157142933,157255191,5,156569944,156682201,3
59,ENSG00000174405,LIG4,HGNC:6601,LIG4,13,108207439,108218368,13,108859787,108870716,3
59,ENSG00000116670,MAD2L2,HGNC:6764,MAD2L2,1,11674480,11691650,1,11734537,11751707,3
59,ENSG00000129071,MBD4,HGNC:6919,MBD4,3,129430944,129440179,3,129149787,129158878,3
59,ENSG00000076242,MLH1,HGNC:7127,MLH1,3,36993332,37050918,3,37034823,37107380,3
59,ENSG00000095002,MSH2,HGNC:7325,MSH2,2,47402969,47562311,2,47630108,47789450,3
59,ENSG00000116062,MSH6,HGNC:7329,MSH6,2,47695530,47810101,2,47922669,48037240,3
59,ENSG00000145414,NAF1,HGNC:25126,NAF1,4,163110073,163166921,4,164031225,164088073,3
59,ENSG00000104320,NBN,HGNC:7652,NBN,8,89933336,90003228,8,90945564,91015456,3
59,ENSG00000196712,NF1,HGNC:7765,NF1,17,31094927,31382116,17,29421945,29709134,3
59,ENSG00000145912,NHP2,HGNC:14377,NHP2,5,178149460,178153967,5,177576461,177580968,3
59,ENSG00000182117,NOP10,HGNC:14378,NOP10,15,34341713,34343177,15,34633917,34635378,3
59,ENSG00000083093,PALB2,HGNC:26144,PALB2,16,23603160,23641310,16,23614488,23652631,3
59,ENSG00000140694,PARN,HGNC:8609,PARN,16,14435701,14632728,16,14529558,14726585,3
59,ENSG00000196092,PAX5,HGNC:8619,PAX5,9,36833275,37034185,9,36833272,37034103,3
59,ENSG00000122512,PMS2,HGNC:9122,PMS2,7,5973239,6009125,7,6012870,6048756,3
59,ENSG00000180644,PRF1,HGNC:9360,PRF1,10,70597348,70602775,10,72357104,72362531,3
59,ENSG00000179295,PTPN11,HGNC:9644,PTPN11,12,112418351,112509913,12,112856155,112947717,3
59,ENSG00000164754,RAD21,HGNC:9811,RAD21,8,116845935,116874866,8,117858174,117887105,3
59,ENSG00000269900,RMRP,HGNC:10031,RMRP,9,35657751,35658018,9,35657748,35658015,3
59,ENSG00000142676,RPL11,HGNC:10301,RPL11,1,23691779,23696425,1,24018269,24022915,3
59,ENSG00000174748,RPL15,HGNC:10306,RPL15,3,23916545,23923692,3,23958036,23965183,3
59,ENSG00000125691,RPL23,HGNC:10316,RPL23,17,38847865,38853843,17,37004118,37010096,3
59,ENSG00000161970,RPL26,HGNC:10327,RPL26,17,8377520,8383213,17,8280838,8286531,3
59,ENSG00000071082,RPL31,HGNC:10334,RPL31,2,101001715,101024032,2,101618177,101640494,3
59,ENSG00000182899,RPL35A,HGNC:10345,RPL35A,3,197949987,197956610,3,197676858,197683481,3
59,ENSG00000130255,RPL36,HGNC:13631,RPL36,19,5674947,5691876,19,5674958,5691887,3
59,ENSG00000122406,RPL5,HGNC:10360,RPL5,1,92832025,92841924,1,93297582,93307481,3
59,ENSG00000124614,RPS10,HGNC:10383,RPS10,6,34417454,34426125,6,34385231,34393902,3
59,ENSG00000182774,RPS17,HGNC:10397,RPS17,15,82536753,82540564,15,83205504,83209315,3
59,ENSG00000105372,RPS19,HGNC:10402,RPS19,19,41859918,41872926,19,42363988,42376994,3
59,ENSG00000138326,RPS24,HGNC:10411,RPS24,10,78033760,78056812,10,79793518,79816570,3
59,ENSG00000197728,RPS26,HGNC:10414,RPS26,12,56041853,56044675,12,56435637,56438116,3
59,ENSG00000177954,RPS27,HGNC:10416,RPS27,1,153990759,153992150,1,153963235,153964626,3
59,ENSG00000143947,RPS27A,HGNC:10417,RPS27A,2,55231903,55235853,2,55459039,55462989,3
59,ENSG00000233927,RPS28,HGNC:10418,RPS28,19,8321158,8323340,19,8386042,8388224,3
59,ENSG00000213741,RPS29,HGNC:10419,RPS29,14,49570984,49599164,14,50043390,50065408,3
59,ENSG00000171863,RPS7,HGNC:10440,RPS7,2,3575205,3580919,2,3622795,3628509,3
59,ENSG00000258366,RTEL1,HGNC:15888,RTEL1,20,63657810,63696253,20,62289163,62328416,3
59,ENSG00000159216,RUNX1,HGNC:10471,RUNX1,21,34787801,36004667,21,36160098,37376965,3
59,ENSG00000177409,SAMD9L,HGNC:1349,SAMD9L,7,93130055,93148369,7,92759368,92777682,3
59,ENSG00000126524,SBDS,HGNC:19440,SBDS,7,66987677,66995601,7,66452664,66460588,3
59,ENSG00000183918,SH2D1A,HGNC:10820,SH2D1A,X,124227868,124373197,X,123480194,123507005,3
59,ENSG00000188827,SLX4,HGNC:23845,SLX4,16,3581181,3611598,16,3631182,3661599,3
59,ENSG00000168610,STAT3,HGNC:11364,STAT3,17,42313324,42388568,17,40465342,40540586,3
59,ENSG00000107960,STN1,HGNC:26200,STN1,10,103882542,103918205,10,105642300,105677963,3
59,ENSG00000270141,TERC,HGNC:11727,TERC,3,169764520,169765060,3,169482308,169482848,3
59,ENSG00000164362,TERT,HGNC:11730,TERT,5,1253147,1295069,5,1253262,1295184,3
59,ENSG00000092330,TINF2,HGNC:11824,TINF2,14,24239643,24242674,14,24708849,24711880,3
59,ENSG00000141510,TP53,HGNC:11998,TP53,17,7661779,7687550,17,7565097,7590856,3
59,ENSG00000077152,UBE2T,HGNC:25009,UBE2T,1,202331657,202341980,1,202300785,202311108,3
59,ENSG00000015285,WAS,HGNC:12731,WAS,X,48676596,48691427,X,48534985,48549818,3
59,ENSG00000141499,WRAP53,HGNC:25522,WRAP53,17,7686071,7703502,17,7589389,7606820,3
59,ENSG00000196584,XRCC2,HGNC:12829,XRCC2,7,152644779,152676165,7,152341864,152373250,3
59,ENSG00000187790,FANCM,HGNC:23168,FANCM,14,45135940,45200890,14,45605143,45670093,2
59,ENSG00000051180,RAD51,HGNC:9817,RAD51,15,40694774,40732339,15,40986972,41024354,2
59,ENSG00000108384,RAD51C,HGNC:9820,RAD51C,17,58692573,58735611,17,56769934,56811703,2
59,ENSG00000111252,SH2B3,HGNC:29605,SH2B3,12,111405948,111451623,12,111843752,111889427,2
59,ENSG00000135604,STX11,HGNC:11429,STX11,6,144150526,144188370,6,144471663,144509507,2
59,ENSG00000076944,STXBP2,HGNC:11445,STXBP2,19,7636881,7647873,19,7701767,7712759,2
59,ENSG00000092929,UNC13D,HGNC:23147,UNC13D,17,75827225,75844717,17,73823306,73840798,2
59,ENSG00000119535,CSF3R,HGNC:2439,CSF3R,1,36466043,36483278,1,36931644,36948879,1
59,ENSG00000131469,RPL27,HGNC:10328,RPL27,17,42998273,43002959,17,41150290,41154976,1
59,ENSG00000115268,RPS15,HGNC:10388,RPS15,19,1438358,1440494,19,1438358,1440583,1
59,ENSG00000158526,TSR2,HGNC:25455,TSR2,X,54440401,54445487,X,54466834,54471920,1
59,ENSG00000126261,UBA2,HGNC:30661,UBA2,19,34428352,34471251,19,34919257,34960853,1
59,,HPLH1,HGNC:23824,HPLH1,,,,,,,0
65,ENSG00000156140,ADAMTS3,HGNC:219,ADAMTS3,4,72280969,72569386,4,73146686,73434516,3
65,ENSG00000157764,BRAF,HGNC:1097,BRAF,7,140719327,140924764,7,140419127,140624564,3
65,ENSG00000110395,CBL,HGNC:1541,CBL,11,119206276,119313926,11,119076752,119178859,3
65,ENSG00000183287,CCBE1,HGNC:29426,CCBE1,18,59430940,59697380,18,57098172,57364612,3
65,ENSG00000075275,CELSR1,HGNC:1850,CELSR1,22,46360834,46537170,22,46756731,46933067,3
65,ENSG00000196411,EPHB4,HGNC:3395,EPHB4,7,100802565,100827521,7,100400187,100425121,3
